// classname|model_path|scale_x|scale_y|scale_z|entity_type|box_xmin|box_ymin|box_zmin|box_xmax|box_ymax|box_zmax|noshadow|solidflag|walk_speed|run_speed|speed|lighting|blending|target_sequence|misc_value|no_mip|spawn_sequence|description|color_r|color_g|color_b

// Quake 2
trigger_gravity||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Gravity trigger|0.5|0.5|0.5
trigger_hurt||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hurts on touch|0.5|0.5|0.5
trigger_key||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Triggers with key|0.5|0.5|0.5
trigger_monsterjump||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Makes monsters jump|0.5|0.5|0.5
trigger_multiple||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Multiple fire trigger|0.5|0.5|0.5
trigger_once||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Single fire trigger|0.5|0.5|0.5
trigger_push||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Push trigger|0.5|0.5|0.5
trigger_relay||1.0|1.0|1.0|general|-8|-8|-8|8|8|8|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Relay trigger|0.5|0.5|0.5
turret_base||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Turret base|0.5|1.0|0.5
turret_breach||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Turret breach|0.5|1.0|0.5
turret_driver|models/monsters/infantry/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Turret driver|0.5|1.0|0.5
viewthing||1.0|1.0|1.0|general|-8|-8|-8|8|8|8|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||0|.5|.8
weapon_bfg|models/weapons/g_bfg/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Big Freakin Gun!|1.0|0.3|0.3
weapon_chaingun|models/weapons/g_chain/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Chain gun|1.0|0.3|0.3
weapon_grenadelauncher|models/weapons/g_launch/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Grenade launcher|1.0|0.3|0.3
weapon_hyperblaster|models/weapons/g_hyperb/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hyperblaster|1.0|0.3|0.3
weapon_machinegun|models/weapons/g_machn/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Machinegun|1.0|0.3|0.3
weapon_railgun|models/weapons/g_rail/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Rail gun|1.0|0.3|0.3
weapon_rocketlauncher|models/weapons/g_rocket/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Rocket launcher|1.0|0.3|0.3
weapon_shotgun|models/weapons/g_shotg/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Shotgun|1.0|0.3|0.3
weapon_supershotgun|models/weapons/g_shotg2/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Super shotgun|1.0|0.3|0.3
worldspawn||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|World entity|0|0|0

// Quake 2 CTF
info_player_team1|models/monsters/insane/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|CTF Red start|0.0|1.0|0.0
info_player_team2|models/monsters/insane/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|CTF Blue start|0.0|1.0|0.0
info_teleport_destination||1.0|1.0|1.0|general|-4.0|-4.0|-4.0|4.0|4.0|4.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Teleport Destination|0.0|0.5|0.0
item_flag_team1|players/male/flag1.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|CTF Flag (red)|0.0|0.5|0.8
item_flag_team2|players/male/flag2.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|CTF Flag (blue)|0.0|0.5|0.8
misc_ctf_banner|models/ctf/banner/tris.md2|1.0|1.0|1.0|general|-4.0|-4.0|0.0|4.0|4.0|246.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Flowing CTF banner|1.0|0.5|0.0
misc_ctf_small_banner|models/ctf/banner/small.md2|1.0|1.0|1.0|general|-4.0|-4.0|0.0|4.0|4.0|246.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Smaller flowing CTF banner|1.0|0.5|0.0
trigger_teleport||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Teleport|0.5|0.5|0.5
weapon_laser||1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1

// Quake 2 Xatrix
ammo_magslug|models/objects/ammo/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Phalanx ammo|0.3|0.3|1.0
ammo_trap|models/weapons/g_trap/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Traps|0.3|0.3|1.0
func_object_repair||1.0|1.0|1.0|general|-8|-8|-8|8|8|8|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Fixbot repair object|0.0|0.5|0.8
item_quadfire|models/items/quadfire/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|DualFire Damage|0.3|1.0|1.0
key_green_key|models/items/keys/green_key/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|normal door key - green|0.0|0.5|0.8
misc_amb4||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Amb4 speaker|1.0|0.0|0.0
misc_crashviper|models/ships/viper/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Viper that crashes|1.0|0.5|0.0
misc_nuke||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Nuke (kill all entities)|1.0|0.0|0.0
misc_transport|models/objects/ship/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Xatrix Transport|1.0|0.5|0.0
misc_viper_missile|models/objects/bomb/tris.md2|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Viper Missile|1.0|0.0|0.0
monster_boss5|models/monsters/boss1/tris.md2|1.0|1.0|1.0|general|-64.0|-64.0|0.0|64.0|64.0|72.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Super Tank Boss (power armor)|1.0|0.5|0.0
monster_chick_heat|models/monsters/bitch/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|56.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Iron Maiden (heat-seeking missile)|1.0|0.5|0.0
monster_fixbot|models/monsters/fixbot/tris.md2|1.0|1.0|1.0|general|-32.0|-32.0|-24.0|32.0|32.0|24.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Fixbot|1.0|0.5|0.0
monster_gekk|models/monsters/gekk/tris.md2|1.0|1.0|1.0|general|-24.0|-24.0|-24.0|24.0|24.0|24.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Gekk|1.0|0.5|0.0
monster_gladb|models/monsters/gladiatr/tris.md2|1.0|1.0|1.0|general|-32.0|-32.0|-24.0|32.0|32.0|64.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Gladiator (phalanx)|1.0|0.5|0.0
monster_soldier_hypergun|models/monsters/soldier/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hypergun Soldier|1.0|0.5|0.0
monster_soldier_lasergun|models/monsters/soldier/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Lasergun Soldier|1.0|0.5|0.0
monster_soldier_ripper|models/monsters/soldier/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Ripper Soldier|1.0|0.5|0.0
rotating_light|models/props/light/tris.md2|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|a rotating light. From Q2 Xatrix mod.|0.0|0.5|0.8
target_mal_laser||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Laser (Xatrix; Mal Laser)|0.0|0.5|0.8
weapon_boomer|models/weapons/g_boom/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Ionripper|1.0|0.3|0.3
weapon_phalanx|models/weapons/g_shotx/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Phalanx|1.0|0.3|0.3

// Quake 2 Rogue
ammo_disruptor|models/ammo/am_disr/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Disruptor ammo|0.3|0.3|1.0
ammo_flechettes|models/ammo/am_flechette/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|ETF Rifle ammo|0.3|0.3|1.0
ammo_nuke|models/weapons/g_nuke/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A-M Bomb (usable nuke); DM only|0.3|0.3|1.0
ammo_prox|models/ammo/am_prox/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Prox Launcher ammo|0.3|0.3|1.0
ammo_tesla|models/ammo/am_tesl/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Teslas|0.3|0.3|1.0
dm_dball_ball_start||1.0|1.0|1.0|general|-48|-48|-48|48|48|48|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|.5|.5
dm_dball_ball||1.0|1.0|1.0|general|-48|-48|-48|48|48|48|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|.5|.5
dm_dball_goal||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|.5|.5
dm_dball_speed_change||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|.5|.5
dm_dball_team1_start||1.0|1.0|1.0|general|-16|-16|-24|16|16|32|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|.5|.5
dm_dball_team2_start||1.0|1.0|1.0|general|-16|-16|-24|16|16|32|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|.5|.5
dm_tag_token||1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1
func_door_secret2||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Secret Door (Rogue)|0.0|0.5|0.8
func_force_wall||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Force Wall|0.0|0.5|0.8
func_plat2||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Callable Platform|0.0|0.5|0.8
hint_path||1.0|1.0|1.0|general|-4.0|-4.0|-4.0|4.0|4.0|4.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Monster Path|0.0|0.5|0.0
info_player_coop_lava|models/monsters/insane/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Smart Water lava spawn point|0.0|1.0|0.0
item_compass||1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1
item_doppleganger|models/items/dopple/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Doppleganger|0.3|1.0|1.0
item_double|models/items/ddamage/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Double Damage|0.3|1.0|1.0
item_ir_goggles|models/items/goggles/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|IR Goggles|0.3|1.0|1.0
item_sphere_defender|models/items/defender/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|defender sphere|0.3|1.0|1.0
item_sphere_hunter|models/items/hunter/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|hunter sphere|0.3|1.0|1.0
item_sphere_vengeance|models/items/vengnce/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|vengeance sphere|0.3|1.0|1.0
key_nuke_container|models/weapons/g_nuke/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Antimatter Pod (nuke key part 1)|0.0|0.5|0.8
key_nuke|models/weapons/g_nuke/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Antimatter Bomb (nuke key part 2)|0.0|0.5|0.8
misc_nuke_core|models/objects/core/tris.md2|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Nuke Core (must be targeted to appear)|1.0|0.5|0.0
monster_carrier|models/monsters/carrier/tris.md2|1.0|1.0|1.0|general|-56.0|-56.0|-44.0|56.0|56.0|44.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Carrier|1.0|0.5|0.0
monster_daedalus|models/monsters/hover/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Daedalus|1.0|0.5|0.0
monster_medic_commander|models/monsters/medic/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Medic Commander|1.0|0.5|0.0
monster_stalker|models/monsters/stalker/tris.md2|1.0|1.0|1.0|general|-28.0|-28.0|-18.0|28.0|28.0|18.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Stalker|1.0|0.5|0.0
monster_turret|models/monsters/turret/tris.md2|1.0|1.0|1.0|general|-12.0|-12.0|-12.0|12.0|12.0|12.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Turret Monster|1.0|0.5|0.0
monster_widow2|models/monsters/blackwidow2/tris.md2|1.0|1.0|1.0|general|-70|-70|0|70|70|144|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|.5|0
monster_widow|models/monsters/blackwidow/tris.md2|1.0|1.0|1.0|general|-40.0|-40.0|0.0|40.0|40.0|144.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Black Widow (on foot)|1.0|0.5|0.0
target_anger||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Anger (make monster angry at something)|1.0|0.0|0.0
target_blacklight|models/items/spawngro2/tris.md2|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Large Orb (black light)|1.0|0.5|0.0
target_killplayers||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Nuke (kill all players)|1.0|0.0|0.0
target_orb|models/items/spawngro2/tris.md2|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Large Orb|1.0|0.5|0.0
target_steam||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Steam Emitter|1.0|0.0|0.0
trap_flameshooter||1.0|1.0|1.0|general|-8|-8|-8|8|8|8|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|0|0
trigger_disguise||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Disguise|0.5|0.5|0.5
turret_invisible_brain||1.0|1.0|1.0|general|-4.0|-4.0|-4.0|4.0|4.0|4.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Turret invisible brain|0.5|1.0|0.5
weapon_chainfist|models/weapons/g_chainf/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Chainfist|1.0|0.3|0.3
weapon_disintegrator|models/weapons/g_dist/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Disruptor|1.0|0.3|0.3
weapon_etf_rifle|models/weapons/g_etf_rifle/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|ETF Rifle|1.0|0.3|0.3
weapon_plasmabeam|models/weapons/g_beamer/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Plasma Beam|1.0|0.3|0.3
weapon_proxlauncher|models/weapons/g_plaunch/tris.md2|1.0|1.0|1.0|general|-15.0|-15.0|-15.0|15.0|15.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Prox Launcher|1.0|0.3|0.3

// Quake 2 Zaero
ammo_a2k|models/weapons/g_a2k/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1
ammo_empnuke|models/weapons/g_enuke/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1
ammo_flares|models/items/ammo/flares/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1
ammo_ired|models/items/ammo/ireds/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1
ammo_plasmashield|models/items/plasma/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1
item_visor|models/items/visor/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1
key_clearancepass|models/items/keys/pass/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|security pass for the security level|0|.5|.8
key_energy|models/items/keys/energy/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|security pass for the security level|0|.5|.8
key_lab|models/items/keys/pass/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|security pass for the laboratory|0|.5|.8
key_landing_area|models/items/keys/key/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|landing arena key - blue|0|.5|.8
key_lava|models/items/keys/lava/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||0|.5|.8
key_slime|models/items/keys/slime/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||0|.5|.8
load_mirrorlevel||1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|0|0
misc_commdish|models/objects/satdish/tris.md2|1.0|1.0|1.0|general|-16|-16|0|16|16|40|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||0|.5|.8
monster_handler|models/monsters/guard/handler/tris.md2|1.0|1.0|1.0|general|-16|-16|-24|16|16|32|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|.5|0
monster_hound|models/monsters/guard/hound/tris.md2|1.0|1.0|1.0|general|-16|-16|-24|16|16|32|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|.5|0
monster_zboss|models/monsters/bossz/mech/tris.md2|1.0|1.0|1.0|general|-16|-16|-24|16|16|32|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|.5|0
sound_echo||1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|0|0
target_zboss_target||1.0|1.0|1.0|general|||||||shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||||
trigger_laser||1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|0|0
weapon_flaregun|models/weapons/g_flare/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1
weapon_push||1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1
weapon_sniperrifle|models/weapons/g_sniper/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1
weapon_soniccannon|models/weapons/g_sonic/tris.md2|1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1

// Quake 2 ReRelease
func_animation||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Similar to func_wall, but triggering it will toggle animation state rather than going on/off.|0.0|0.5|0.8
func_eye||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Camera-like brush model|0.0|0.5|0.8
info_ctf_teleport_destination||1.0|1.0|1.0|general|-16|-16|-24|16|16|32|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||0.5|0.5|0.5
info_nav_lock||1.0|1.0|1.0|general|-16|-16|0|16|16|32|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Flip locked flag on targeted doors|1.0|1.0|0.0
info_world_text||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Info_World_Text|1.0|1.0|0.0
item_invisibility||1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1
item_legacy_head||1.0|1.0|1.0|general|-16|-16|-16|16|16|16|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||.3|.3|1
key_explosive_charges|models/items/n64/charge/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Explosive Charge|0.0|0.5|0.8
key_power_core|models/items/n64/power_core/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Power Core|0.0|0.5|0.8
key_yellow_key|models/items/n64/yellow_key/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Yellow Key|0.0|0.5|0.8
